transaction_id,company_name,department,transaction_date,amount
T000331,京都製造 総務部,営業部,2025-02-13,1202932
T003265,(株)西日本電気,サポート部,2026-01-24,316836
T000117,(株)大阪鉄鋼,サポート部,2025-01-23,676086
T001486,日本化学工業,サポート部,2025-06-06,495744
T000920,大阪鉄鋼株式会社 (契約更新),営業部,2025-04-08,404394
T002202,株式会社 四国電機 (4月から),営業部,2025-09-02,187541
T000584,京都製造株式会社,経理部,2025-03-16,5237930
T002569,大阪電子工業(株),営業部,2025-11-15,4565208
T003280,兵庫食品工業 経営企画,サポート部,2026-01-19,739916
T003235,関西エネルギー(株),経理部,2026-01-21,457399
T002668,西日本電気(株),サポート部,2025-11-20,418776
T001599,XYZコーポレーション,サポート部,2025-07-17,1720896
T002835,,経理部,2025-12-31,3334385
T000918,大阪鉄鋼株式会社,経理部,2025-04-12,652760
T000686,阪神運輸株式会社,経理部,2025-03-14,934707
T003553,近畿システムズ (医療),営業部,2026-02-28,79032
T001654,京都製造株式会社,経理部,2025-07-13,3853482
T001677,関西エネルギー 田中様,経理部,2025-07-03,222399
T001195,N/A,サポート部,2025-05-17,754844
T001540,中部不動産 ,営業部,2025-06-22,633265
T002639,大阪鉄鋼株式会社 (新規),経理部,2025-11-26,692563
T001555,東海運輸株式会社 [要確認],営業部,2025-06-24,132972
T002454,旧北海道乳業株式会社,経理部,2025-10-11,322436
T001804,XYZコーポレーション,経理部,2025-08-28,2800444
T003663,未設定,営業部,2026-03-27,7424963
T001063,株式会社 ABC商事,サポート部,2025-05-16,3466205
T000255,(株)新潟食品  ,営業部,2025-01-22,91939
T000983,九州自動車工業  ,サポート部,2025-04-17,643473
T001532,東京メディカル ,営業部,2025-06-26,337570
T001690,(株)大阪鉄鋼,サポート部,2025-07-13,517761
T001052,新潟食品(株),営業部,2025-04-17,118593
T002839,XYZコーポレーション  ,サポート部,2025-12-09,5935704
T001113,XYZコーポレーション  ,経理部,2025-05-31,3813503
T003537,東京メディカル(株) (継続),営業部,2026-02-08,281456
T002250,XYZコーポレーション  ,経理部,2025-10-16,3042822
T003836,四国電機,サポート部,2026-03-27,156925
T001748,東京メディカル株式会社,営業部,2025-07-05,665917
T002541,XYZコーポレーション  ,営業部,2025-11-24,1976868
T002606,京都製造株式会社 高橋課長,営業部,2025-11-01,6392201
T001927,東京メディカル株式会社,サポート部,2025-08-28,358651
T003332,東海運輸株式会社 鈴木様,経理部,2026-01-16,135914
T002502,株式会社 新潟食品,サポート部,2025-10-10,203918
T000457,中部不動産,営業部,2025-02-22,288842
T003827,東海運輸 ,サポート部,2026-03-16,105894
T001788,ABC商事  ,サポート部,2025-08-29,1812587
T000786,ABC商事,サポート部,2025-04-14,4901734
T003035,北海道乳業,サポート部,2025-12-14,582951
T000989,株式会社 北海道乳業,サポート部,2025-04-15,222525
T003044,北海道乳業株式会社,サポート部,2025-12-24,600797
T002352,神戸物産 (契約更新),サポート部,2025-10-18,6148285
T001217,株式会社 西日本電気,営業部,2025-05-10,795848
T003150,XYZコーポレーション  ,サポート部,2026-01-10,3261861
T000371,(株)関西エネルギー 鈴木様,営業部,2025-02-24,254013
T002119,日本化学工業株式会社 (新規),経理部,2025-09-30,360576
T000706,(株)九州自動車工業,経理部,2025-03-29,578575
T001949,株式会社 瀬戸内テクノロジー,営業部,2025-08-04,109360
T002579,株式会社 京都製造,営業部,2025-11-09,4530961
T003742,(株)大阪鉄鋼,営業部,2026-03-12,935655
T001774,株式会社 ジャパン医薬品,経理部,2025-07-04,96651
T001313,東北機械工業 [要確認],営業部,2025-05-06,70338
T002316,京都製造 田中様,サポート部,2025-10-23,6293757
T002466,中部不動産  ,営業部,2025-10-27,544993
T001872,関西エネルギー株式会社 経営企画,経理部,2025-08-28,530502
T001109,XYZコーポレーション,経理部,2025-05-08,3590738
T002563,(株)大阪電子工業  ,経理部,2025-11-30,6126820
T000058,大阪電子工業(株),営業部,2025-01-04,4678565
T000007,株式会社ABC商事,営業部,2025-01-30,3684353
T000474,四国電機 鈴木様,経理部,2025-02-27,54514
T003500,株式会社 日本化学工業,サポート部,2026-02-25,685675
T001333,(株)ABC商事	,経理部,2025-06-02,4802690
T001481,(株)日本化学工業,営業部,2025-06-01,763492
T000045,大阪電子工業株式会社,経理部,2025-01-10,3536840
T000990,北海道乳業,経理部,2025-04-21,552192
T003679,京都製造 ,経理部,2026-03-17,2421680
T001215,N/A,営業部,2025-05-02,533799
T001496,株式会社 阪神運輸,サポート部,2025-06-05,570472
T003735,未設定,営業部,2026-03-26,424651
T003686,神戸物産株式会社 経理部,経理部,2026-03-19,7999148
T000642,株式会社 大阪鉄鋼,サポート部,2025-03-05,615040
T003560,山陽建設(株),サポート部,2026-02-20,96638
T001854,神戸物産株式会社,経理部,2025-08-24,2273687
T001628,大阪電子工業株式会社,経理部,2025-07-04,1939824
T003456,神戸物産 ,サポート部,2026-02-21,3979322
T002896,京都製造株式会社,営業部,2025-12-14,1667806
T001859,神戸物産株式会社 (4月から),サポート部,2025-08-10,3676683
T001998,XYZコーポレーション,営業部,2025-09-15,1563737
T002047,京都製造 ,サポート部,2025-09-01,1467583
T002137,兵庫食品工業株式会社,営業部,2025-09-18,779150
T001231,阪神運輸株式会社  ,サポート部,2025-05-22,575202
T000231,山陽建設株式会社,サポート部,2025-01-26,86280
T001973,エービーシー商事,経理部,2025-09-29,4693254
T002108,西日本電気株式会社,営業部,2025-09-22,728083
T000606,神戸物産株式会社,営業部,2025-03-25,5836360
T002189,中部不動産,経理部,2025-09-16,789171
T001843,京都製造株式会社 (IT),営業部,2025-08-09,1350640
T000210,東京メディカル(株)  ,経理部,2025-01-11,358290
T002075,神戸物産   ,営業部,2025-09-02,3863493
T003255,大阪鉄鋼株式会社,営業部,2026-01-09,355606
T000611,神戸物産株式会社,サポート部,2025-03-30,4584166
T003407,XYZコーポレーション,サポート部,2026-02-01,2031799
T002719,九州自動車工業 購買部,営業部,2025-11-03,741509
T002726,北海道乳業,営業部,2025-11-21,937355
T001957,新潟食品株式会社,営業部,2025-08-24,86942
T000227,旧東海運輸株式会社,経理部,2025-01-24,164733
T000608,(株)神戸物産,営業部,2025-03-25,2449425
T003160,未設定,経理部,2026-01-04,4009928
T002199,山陽建設(株),営業部,2025-09-19,199036
T003523,九州自動車工業 ,サポート部,2026-02-12,445793
T002001,XYZコーポレーション,サポート部,2025-09-08,3764926
T003768,日本化学工業 ,経理部,2026-03-01,412315
T000361,旧関西エネルギー,サポート部,2025-02-14,349176
T003080,山陽建設株式会社  ,経理部,2025-12-05,186212
T000801,ABC商事 ,サポート部,2025-04-17,1182376
T003026,九州自動車工業株式会社  ,経理部,2025-12-16,290110
T000619,神戸物産  ,経理部,2025-03-11,3978933
T002680,(株)日本化学工業  ,サポート部,2025-11-25,734713
T001487,日本化学工業  ,サポート部,2025-06-20,396972
T001367,XYZコーポレーション,経理部,2025-06-25,4418574
T002969,大阪鉄鋼 ,営業部,2025-12-15,685438
T001343,XYZコーポレーション  ,経理部,2025-06-30,1795348
T000446,東京メディカル  ,サポート部,2025-02-01,427428
T003732,(株)大阪鉄鋼,営業部,2026-03-16,865869
T002534,XYZコーポレーション	,営業部,2025-11-13,2139654
T000096,神戸物産(株),サポート部,2025-01-23,1641691
T002368,大阪鉄鋼   ,サポート部,2025-10-03,647740
T003803,北海道乳業(株)  ,営業部,2026-03-19,864998
T002689,株式会社 阪神運輸,営業部,2025-11-06,880700
T001116,XYZコーポレーション,経理部,2025-05-17,2815838
T000401,(株)日本化学工業,営業部,2025-02-08,562250
T001655,京都製造,経理部,2025-07-17,4429053
T001446,株式会社 関西エネルギー,経理部,2025-06-04,659876
T000425,,サポート部,2025-02-09,528299
T003406,XYZコーポレーション,サポート部,2026-02-08,1234354
T003047,東京メディカル ,経理部,2025-12-10,1041266
T000052,大阪電子工業,経理部,2025-01-28,1681581
T000449,東京メディカル(株),サポート部,2025-02-18,488359
T001890,西日本電気 (物流),経理部,2025-08-09,617037
T003765,(株)日本化学工業 佐藤様,営業部,2026-03-03,909837
T000782,ABC商事   ,サポート部,2025-04-08,2074764
T002356,神戸物産株式会社,サポート部,2025-10-29,2656266
T002821,株式会社ABC商事,経理部,2025-12-28,5680115
T000219,中部不動産株式会社,サポート部,2025-01-22,605341
T002604,旧京都製造(株),サポート部,2025-11-23,4870538
T003063,中部不動産株式会社,経理部,2025-12-10,585109
T002260,XYZコーポレーション,サポート部,2025-10-07,3928947
T001805,XYZコーポレーション,サポート部,2025-08-24,4136969
T002382,大阪鉄鋼(株),営業部,2025-10-17,935246
T003671,京都製造   ,経理部,2026-03-10,2900800
T001500,株式会社 兵庫食品工業 購買部,サポート部,2025-06-22,516212
T001025,中部不動産株式会社,営業部,2025-04-23,751186
T003343,瀬戸内テクノロジー株式会社 佐藤様,経理部,2026-01-12,53242
T002552,大阪電子工業株式会社,サポート部,2025-11-10,4362502
T003158,XYZコーポレーション,経理部,2026-01-29,3940500
T002353,株式会社 神戸物産,経理部,2025-10-22,2821080
T001873,関西エネルギー,営業部,2025-08-22,575262
T000914,関西エネルギー株式会社,経理部,2025-04-02,477238
T002829,ABC商事,営業部,2025-12-01,4616348
T001516,北海道乳業株式会社 経理部,サポート部,2025-06-11,665540
T003403,XYZコーポレーション,サポート部,2026-02-25,1428667
T001021,中部不動産 ,経理部,2025-04-25,375254
T000877,旧京都製造,営業部,2025-04-10,3870908
T000929,(株)西日本電気	,サポート部,2025-04-06,715959
T001863,神戸物産(株),営業部,2025-08-30,2533844
T002572,大阪電子工業 ,サポート部,2025-11-06,4383013
T000236,四国電機   ,営業部,2025-01-11,88285
T002238,(株)ABC商事,営業部,2025-10-27,5619968
T003786,(株)兵庫食品工業,経理部,2026-03-16,402668
T002182,中部不動産株式会社,サポート部,2025-09-30,699318
T000810,XYZコーポレーション,経理部,2025-04-22,3568794
T002184,中部不動産株式会社,営業部,2025-09-19,448531
T002018,大阪電子工業 渡辺さん,サポート部,2025-09-15,2350235
T002259,XYZコーポレーション,営業部,2025-10-10,4577665
T001241,兵庫食品工業株式会社,営業部,2025-05-26,226604
T000861,京都製造(株)  ,経理部,2025-04-02,2138742
T003734,大阪鉄鋼株式会社,サポート部,2026-03-04,507509
T001898,日本化学工業 ,経理部,2025-08-01,308952
T002318,(株)京都製造,サポート部,2025-10-08,3532643
T000623,(株)神戸物産  ,営業部,2025-03-19,5458128
T001317,全国保険株式会社	,営業部,2025-05-01,138373
T001966,ABC商事株式会社,サポート部,2025-09-15,2519192
T001275,中部不動産,経理部,2025-05-21,238382
T001899,日本化学工業株式会社,営業部,2025-08-25,190863
T002814,株式会社ABC商事,営業部,2025-12-02,6249422
T002450,,経理部,2025-10-28,982358
T001469,株式会社 西日本電気,経理部,2025-06-12,583791
T000761,瀬戸内テクノロジー,サポート部,2025-03-07,238268
T001084,ABC商事,経理部,2025-05-09,3082266
T000014,ABC商事,サポート部,2025-01-22,4022926
T003363,エービーシー商事 (食品),経理部,2026-02-07,5447432
T000370,関西エネルギー(株),サポート部,2025-02-22,690138
T000214,(株)中部不動産,営業部,2025-01-30,799425
T001681,（株）関西エネルギー (4月から),サポート部,2025-07-15,533254
T003849,株式会社 ジャパン医薬品,営業部,2026-03-25,66429
T001092,XYZコーポレーション  ,経理部,2025-05-28,2855571
T002787,四国電機株式会社 (新規),営業部,2025-11-08,83298
T002925,神戸物産 ,営業部,2025-12-24,4855928
T003450,株式会社 神戸物産,経理部,2026-02-03,3970000
T000748,(株)東海運輸 [要確認],経理部,2025-03-15,69982
T003372,ABC商事	,営業部,2026-02-14,4408638
T000551,株式会社 大阪電子工業,サポート部,2025-03-30,5934536
T000889,株式会社 神戸物産,サポート部,2025-04-19,2875524
T001695,(株)西日本電気,営業部,2025-07-08,645777
T000936,西日本電気株式会社,経理部,2025-04-12,760596
T002670,日本化学工業株式会社 購買部,サポート部,2025-11-29,898649
T001864,神戸物産 ,経理部,2025-08-13,1308131
T000104,神戸物産 ,営業部,2025-01-14,4128679
T002244,株式会社ABC商事,サポート部,2025-10-01,6170167
T002169,東京メディカル株式会社,経理部,2025-09-07,439192
T002389,西日本電気,サポート部,2025-10-19,574811
T001611,XYZコーポレーション 購買部,営業部,2025-07-09,2143174
T003433,(不明),サポート部,2026-02-06,3972037
T002554,大阪電子工業(株),サポート部,2025-11-25,1395416
T002470,中部不動産  ,サポート部,2025-10-03,474741
T002322,京都製造株式会社,営業部,2025-10-18,1976869
T003584,(株)ABC商事,経理部,2026-03-03,5056003
T000988,北海道乳業 総務部,経理部,2025-04-01,507410
T000878,京都製造株式会社 (物流),経理部,2025-04-05,4611699
T002849,XYZコーポレーション 渡辺さん,サポート部,2025-12-16,3142804
T001328,ABC商事,サポート部,2025-06-25,4761365
T003427,京都製造 (食品),営業部,2026-02-06,5438662
T002084,関西エネルギー,サポート部,2025-09-07,623923
T002211,大阪ファイナンス ,経理部,2025-09-11,101320
T002738,北海道乳業株式会社,サポート部,2025-11-24,992694
T002166,東京メディカル ,サポート部,2025-09-22,292517
T002907,京都製造(株),経理部,2025-12-16,2647902
T003808,東京メディカル (医療),営業部,2026-03-19,352310
T000780,株式会社ABC商事,営業部,2025-04-27,2157448
T000503,ABC商事,経理部,2025-03-12,2491801
T001437,神戸物産株式会社  ,営業部,2025-06-29,1944006
